Latitude,Longitude,Easting,Northing,Zone,Zone Quadrant
49.11592110833333,-119.67600932500001,304734.6583068188,5443790.96430944,11,U
49.114076325,-119.67334618055555,304921.7264152643,5443579.053502002,11,U
49.808947519444445,-119.45130357083333,323635.98512123374,5520271.743718396,11,U
49.84031779361111,-119.3465767511111,331279.2411543748,5523517.929669086,11,U
49.89265334833333,-119.42838744305556,325586.2028057334,5529523.237170303,11,U
50.25650734083333,-119.32768741083333,334078.98887233913,5569743.147428704,11,U
50.267849714722225,-119.24000364916667,340366.5558997578,5570812.476705524,11,U
50.267672401944445,-119.28178003694444,337389.0495250522,5570883.149432278,11,U
50.23653445888889,-119.2590599538889,338903.0453968532,5567372.064750655,11,U
